time,width,loc,scale,stat,pval
231,1.4103E+00,0.0000E+00,1.0000E+00,7.8263E-02,5.7208E-01
232,1.3508E+00,0.0000E+00,1.0000E+00,1.0579E-01,2.2725E-01
233,1.4126E+00,0.0000E+00,1.0000E+00,1.3629E-01,4.7569E-02
234,1.5677E+00,0.0000E+00,1.0000E+00,4.8818E-02,9.7615E-01
235,1.4911E+00,0.0000E+00,1.0000E+00,9.6978E-02,3.3236E-01
236,1.5153E+00,0.0000E+00,1.0000E+00,5.3912E-02,9.4755E-01
237,1.4631E+00,0.0000E+00,1.0000E+00,6.2217E-02,8.5133E-01
238,1.3044E+00,0.0000E+00,1.0000E+00,9.1045E-02,3.7719E-01
239,1.3839E+00,0.0000E+00,1.0000E+00,5.7425E-02,8.9977E-01
240,1.3991E+00,0.0000E+00,1.0000E+00,9.7303E-02,2.9871E-01
241,1.4674E+00,0.0000E+00,1.0000E+00,5.4883E-02,9.3200E-01
242,1.5803E+00,0.0000E+00,1.0000E+00,5.7512E-02,8.9877E-01
243,1.4088E+00,0.0000E+00,1.0000E+00,7.3537E-02,6.6775E-01
244,1.4314E+00,0.0000E+00,1.0000E+00,6.1003E-02,8.5908E-01
245,1.4121E+00,0.0000E+00,1.0000E+00,9.4544E-02,3.2002E-01
246,1.5095E+00,0.0000E+00,1.0000E+00,9.5411E-02,3.0956E-01
247,1.4137E+00,0.0000E+00,1.0000E+00,8.1000E-02,5.3821E-01
248,1.3846E+00,0.0000E+00,1.0000E+00,9.2623E-02,3.5616E-01
249,1.3944E+00,0.0000E+00,1.0000E+00,8.9868E-02,3.8711E-01
250,1.4218E+00,0.0000E+00,1.0000E+00,8.8726E-02,4.0964E-01
251,1.4895E+00,0.0000E+00,1.0000E+00,4.9529E-02,9.7522E-01
252,1.4355E+00,0.0000E+00,1.0000E+00,6.9569E-02,7.4750E-01
253,1.4805E+00,0.0000E+00,1.0000E+00,7.3095E-02,6.8367E-01
254,1.3553E+00,0.0000E+00,1.0000E+00,9.4136E-02,3.4896E-01
255,1.5717E+00,0.0000E+00,1.0000E+00,8.8393E-02,4.3439E-01
256,1.5492E+00,0.0000E+00,1.0000E+00,5.8543E-02,8.9370E-01
257,1.4379E+00,0.0000E+00,1.0000E+00,8.5214E-02,4.7598E-01
258,1.3739E+00,0.0000E+00,1.0000E+00,6.2786E-02,8.3452E-01
259,1.5231E+00,0.0000E+00,1.0000E+00,6.5391E-02,7.9613E-01
260,1.5577E+00,0.0000E+00,1.0000E+00,4.8126E-02,9.7468E-01
261,1.7253E+00,0.0000E+00,1.0000E+00,6.0246E-02,8.6901E-01
262,1.8009E+00,0.0000E+00,1.0000E+00,7.0572E-02,7.6407E-01
263,1.6541E+00,0.0000E+00,1.0000E+00,8.6593E-02,4.5459E-01
264,1.6001E+00,0.0000E+00,1.0000E+00,8.5508E-02,4.8537E-01
265,1.7073E+00,0.0000E+00,1.0000E+00,6.1992E-02,8.4565E-01
266,1.8309E+00,0.0000E+00,1.0000E+00,9.5004E-02,3.4421E-01
267,1.9074E+00,0.0000E+00,1.0000E+00,7.1737E-02,7.7170E-01
268,1.4406E+00,0.0000E+00,1.0000E+00,1.0944E-01,1.8184E-01
269,1.5813E+00,0.0000E+00,1.0000E+00,8.3217E-02,5.0110E-01
270,1.3765E+00,0.0000E+00,1.0000E+00,7.9649E-02,5.4752E-01
271,1.3133E+00,0.0000E+00,1.0000E+00,6.1985E-02,8.5444E-01
272,1.6507E+00,0.0000E+00,1.0000E+00,8.3559E-02,5.5418E-01
273,1.5192E+00,0.0000E+00,1.0000E+00,4.4255E-02,9.9415E-01
274,1.3898E+00,0.0000E+00,1.0000E+00,9.2783E-02,3.6023E-01
275,1.4117E+00,0.0000E+00,1.0000E+00,9.4302E-02,3.4073E-01
276,1.3399E+00,0.0000E+00,1.0000E+00,1.0854E-01,1.9362E-01
277,1.3534E+00,0.0000E+00,1.0000E+00,7.7643E-02,5.9034E-01
278,1.2384E+00,0.0000E+00,1.0000E+00,8.0374E-02,5.3496E-01
279,1.4137E+00,0.0000E+00,1.0000E+00,1.0017E-01,2.6172E-01
280,1.3910E+00,0.0000E+00,1.0000E+00,8.0400E-02,5.5567E-01
281,1.3446E+00,0.0000E+00,1.0000E+00,1.2762E-01,7.7586E-02
282,1.3757E+00,0.0000E+00,1.0000E+00,8.4127E-02,4.8635E-01
283,1.4599E+00,0.0000E+00,1.0000E+00,7.8488E-02,5.8946E-01
284,1.4558E+00,0.0000E+00,1.0000E+00,7.0348E-02,7.3876E-01
285,1.4830E+00,0.0000E+00,1.0000E+00,8.8424E-02,4.2718E-01
286,1.3560E+00,0.0000E+00,1.0000E+00,7.1164E-02,7.2952E-01
287,1.3642E+00,0.0000E+00,1.0000E+00,5.6555E-02,9.1862E-01
288,1.2773E+00,0.0000E+00,1.0000E+00,8.4916E-02,4.7379E-01
289,1.3388E+00,0.0000E+00,1.0000E+00,9.0001E-02,3.9798E-01
290,1.3129E+00,0.0000E+00,1.0000E+00,9.2903E-02,3.5867E-01
291,1.3373E+00,0.0000E+00,1.0000E+00,6.2092E-02,8.4865E-01
292,1.2715E+00,0.0000E+00,1.0000E+00,1.4506E-01,3.4416E-02
293,1.4029E+00,0.0000E+00,1.0000E+00,1.4810E-01,2.5421E-02
294,1.2440E+00,0.0000E+00,1.0000E+00,1.1765E-01,1.2584E-01
295,1.2250E+00,0.0000E+00,1.0000E+00,9.7450E-02,2.9703E-01
296,1.2659E+00,0.0000E+00,1.0000E+00,7.7540E-02,5.9222E-01
297,1.2626E+00,0.0000E+00,1.0000E+00,5.9274E-02,8.8869E-01
298,1.4918E+00,0.0000E+00,1.0000E+00,7.6642E-02,6.3804E-01
299,1.2687E+00,0.0000E+00,1.0000E+00,9.2646E-02,3.7471E-01
300,1.1830E+00,0.0000E+00,1.0000E+00,5.9555E-02,8.8532E-01
301,1.3481E+00,0.0000E+00,1.0000E+00,7.6366E-02,6.1384E-01
302,1.2629E+00,0.0000E+00,1.0000E+00,9.2741E-02,3.5463E-01
303,1.3997E+00,0.0000E+00,1.0000E+00,7.2488E-02,7.1044E-01
304,1.5892E+00,0.0000E+00,1.0000E+00,7.4308E-02,6.8233E-01
305,1.3969E+00,0.0000E+00,1.0000E+00,9.4370E-02,3.3987E-01
306,1.4572E+00,0.0000E+00,1.0000E+00,1.0894E-01,1.9491E-01
307,1.5044E+00,0.0000E+00,1.0000E+00,8.0639E-02,5.3736E-01
308,1.3663E+00,0.0000E+00,1.0000E+00,6.5600E-02,7.9294E-01
309,1.4323E+00,0.0000E+00,1.0000E+00,6.0141E-02,8.7429E-01
310,1.3276E+00,0.0000E+00,1.0000E+00,1.2441E-01,9.3934E-02
311,1.5135E+00,0.0000E+00,1.0000E+00,6.0459E-02,8.8205E-01
312,1.5468E+00,0.0000E+00,1.0000E+00,7.7231E-02,5.9077E-01
313,1.3281E+00,0.0000E+00,1.0000E+00,3.8526E-02,9.9885E-01
314,1.3510E+00,0.0000E+00,1.0000E+00,7.4032E-02,6.5813E-01
315,1.5246E+00,0.0000E+00,1.0000E+00,5.7167E-02,9.0914E-01
316,1.3527E+00,0.0000E+00,1.0000E+00,6.8140E-02,7.7013E-01
317,1.5468E+00,0.0000E+00,1.0000E+00,8.4722E-02,4.7005E-01
318,1.4471E+00,0.0000E+00,1.0000E+00,5.2422E-02,9.5256E-01
319,1.4389E+00,0.0000E+00,1.0000E+00,9.5823E-02,3.1034E-01
320,1.4036E+00,0.0000E+00,1.0000E+00,9.6717E-02,2.9984E-01
321,1.5817E+00,0.0000E+00,1.0000E+00,1.0947E-01,1.7735E-01
322,1.3791E+00,0.0000E+00,1.0000E+00,9.5404E-02,3.6489E-01
323,1.3427E+00,0.0000E+00,1.0000E+00,1.0821E-01,2.0578E-01
324,1.4870E+00,0.0000E+00,1.0000E+00,1.0220E-01,2.5146E-01
325,1.5125E+00,0.0000E+00,1.0000E+00,8.3809E-02,4.9147E-01
326,1.3828E+00,0.0000E+00,1.0000E+00,8.1996E-02,5.1435E-01
327,1.2967E+00,0.0000E+00,1.0000E+00,1.0646E-01,2.1128E-01
328,1.4025E+00,0.0000E+00,1.0000E+00,1.1820E-01,1.3340E-01
329,1.2640E+00,0.0000E+00,1.0000E+00,1.1898E-01,1.1821E-01
330,1.2715E+00,0.0000E+00,1.0000E+00,1.2035E-01,1.1083E-01
