time,width,loc,scale,stat,pval
219,1.8263E+00,0.0000E+00,1.0000E+00,6.9710E-02,9.4460E-01
220,1.7913E+00,0.0000E+00,1.0000E+00,1.0024E-01,5.9617E-01
221,1.7897E+00,0.0000E+00,1.0000E+00,1.3110E-01,2.5830E-01
222,1.8089E+00,0.0000E+00,1.0000E+00,1.4092E-01,1.8894E-01
223,1.8502E+00,0.0000E+00,1.0000E+00,1.2365E-01,3.2256E-01
224,1.9127E+00,0.0000E+00,1.0000E+00,1.0172E-01,5.7564E-01
225,1.7441E+00,0.0000E+00,1.0000E+00,8.2419E-02,8.4133E-01
226,1.7228E+00,0.0000E+00,1.0000E+00,1.2031E-01,3.4468E-01
227,1.6517E+00,0.0000E+00,1.0000E+00,7.7102E-02,8.8078E-01
228,1.6461E+00,0.0000E+00,1.0000E+00,7.6419E-02,8.8719E-01
229,1.8501E+00,0.0000E+00,1.0000E+00,1.0911E-01,4.4625E-01
230,1.9834E+00,0.0000E+00,1.0000E+00,1.1589E-01,3.3199E-01
231,1.7233E+00,0.0000E+00,1.0000E+00,9.5474E-02,4.7008E-01
232,1.5011E+00,0.0000E+00,1.0000E+00,6.2283E-02,9.8162E-01
233,1.7548E+00,0.0000E+00,1.0000E+00,7.4632E-02,9.1927E-01
234,2.1150E+00,0.0000E+00,1.0000E+00,9.7178E-02,6.2798E-01
235,1.9660E+00,0.0000E+00,1.0000E+00,9.4583E-02,6.4299E-01
236,1.8572E+00,0.0000E+00,1.0000E+00,7.9766E-02,8.3978E-01
237,1.8754E+00,0.0000E+00,1.0000E+00,9.0960E-02,6.9871E-01
238,1.7782E+00,0.0000E+00,1.0000E+00,9.5737E-02,6.3738E-01
239,1.8516E+00,0.0000E+00,1.0000E+00,8.4870E-02,7.8906E-01
240,2.0549E+00,0.0000E+00,1.0000E+00,1.3566E-01,2.1586E-01
241,1.7302E+00,0.0000E+00,1.0000E+00,1.0101E-01,5.8532E-01
242,1.7437E+00,0.0000E+00,1.0000E+00,8.2730E-02,8.0608E-01
243,2.1652E+00,0.0000E+00,1.0000E+00,1.2368E-01,2.5993E-01
244,2.0311E+00,0.0000E+00,1.0000E+00,8.9510E-02,6.7681E-01
245,1.9789E+00,0.0000E+00,1.0000E+00,8.8131E-02,6.9901E-01
246,1.9560E+00,0.0000E+00,1.0000E+00,8.2428E-02,7.9471E-01
247,1.9704E+00,0.0000E+00,1.0000E+00,8.5753E-02,7.3818E-01
248,1.9989E+00,0.0000E+00,1.0000E+00,8.9609E-02,6.7523E-01
249,2.0431E+00,0.0000E+00,1.0000E+00,1.0296E-01,4.8140E-01
250,2.1023E+00,0.0000E+00,1.0000E+00,1.0565E-01,4.4724E-01
251,2.2225E+00,0.0000E+00,1.0000E+00,1.0027E-01,5.1728E-01
252,1.9257E+00,0.0000E+00,1.0000E+00,7.5820E-02,8.8672E-01
